"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CD3EGSLK","conferencePaper","2024","Sarda, Komal; Namrud, Zakeya; Watts, Ian; Shwartz, Larisa; Nagar, Seema; Mohapatra, Prateeti; Litoiu, Marin","Augmenting Automatic Root-Cause Identification with Incident Alerts Using LLM","2024 34th International Conference on Collaborative Advances in Software and COmputiNg (CASCON)","979-8-3315-0483-0","","10.1109/CASCON62161.2024.10838171","https://ieeexplore.ieee.org/document/10838171/","","2024-11-11","2025-11-21 08:10:57","2025-11-21 08:10:57","2025-11-21 08:10:57","1-10","","","","","","","","","","","IEEE","Toronto, ON, Canada","","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 34th International Conference on Collaborative Advances in Software and COmputiNg (CASCON)","","","","","","","","","","","","","","",""
"ZX7BP4WI","journalArticle","2025","Fukuda, Nobukazu; Nozue, Haruhisa; Oishi, Haruo","Small Language Model Agent for the Operations of Continuously Updating ICT Systems","IEEE Access","","2169-3536","10.1109/ACCESS.2025.3544637","https://ieeexplore.ieee.org/document/10900353/","","2025","2025-11-21 08:10:58","2025-11-21 08:10:58","2025-11-21 08:10:58","37522-37533","","","13","","IEEE Access","","","","","","","","","https://creativecommons.org/licenses/by-nc-nd/4.0/","","","","DOI.org (Crossref)","","","","/home/rreider/Zotero/storage/SEHAUM3J/Fukuda et al. - 2025 - Small Language Model Agent for the Operations of Continuously Updating ICT Systems.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IXVBNGAL","conferencePaper","2025","Jin, Siyuan; Bei, Zhendong; Chen, Bichao; Xia, Yong","Breaking the Cycle of Recurring Failures: Generative AI and Root Cause Analysis in Legacy Banking Systems","2025 IEEE/ACM International Workshop on Cloud Intelligence &amp; AIOps (AIOps)","979-8-3315-2638-2","","10.1109/AIOps66738.2025.00010","https://ieeexplore.ieee.org/document/11029319/","","2025-05-03","2025-11-21 08:11:13","2025-11-21 08:11:13","2025-11-21 08:11:13","15-19","","","","","","Breaking the Cycle of Recurring Failures","","","","","IEEE","Ottawa, ON, Canada","","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE/ACM International Workshop on Cloud Intelligence &amp; AIOps (AIOps)","","","","","","","","","","","","","","",""
"JRQS6FRR","conferencePaper","2025","Peng, Jingjia; Qiu, Yiming; Kon, Patrick Tser Jern; Zhao, Pinhan; Huang, Yibo; Guo, Zheng; Wang, Xinyu; Chen, Ang","Automated Lifting for Cloud Infrastructure-as-Code Programs","2025 IEEE/ACM International Workshop on Cloud Intelligence &amp; AIOps (AIOps)","979-8-3315-2638-2","","10.1109/AIOps66738.2025.00007","https://ieeexplore.ieee.org/document/11029329/","","2025-05-03","2025-11-21 08:11:14","2025-11-21 08:11:14","2025-11-21 08:11:14","4-9","","","","","","","","","","","IEEE","Ottawa, ON, Canada","","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE/ACM International Workshop on Cloud Intelligence &amp; AIOps (AIOps)","","","","","","","","","","","","","","",""
"WJH4WNER","conferencePaper","2025","Li, Yichen; Wu, Yulun; Liu, Jinyang; Jiang, Zhihan; Chen, Zhuangbin; Yu, Guangba; Lyu, Michael R.","COCA: Generative Root Cause Analysis for Distributed Systems with Code Knowledge","2025 IEEE/ACM 47th International Conference on Software Engineering (ICSE)","979-8-3315-0569-1","","10.1109/ICSE55347.2025.00234","https://ieeexplore.ieee.org/document/11029720/","","2025-04-26","2025-11-21 08:11:15","2025-11-21 08:11:15","2025-11-21 08:11:15","1346-1358","","","","","","COCA","","","","","IEEE","Ottawa, ON, Canada","","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE/ACM 47th International Conference on Software Engineering (ICSE)","","","","","","","","","","","","","","",""
"NWNMNTUI","conferencePaper","2025","Wang, Zhihao; Cornacchia, Alessandro; Galante, Franco; Centofanti, Carlo; Sacco, Alessio; Jiang, Dingde","Towards a Playground to Democratize Experimentation and Benchmarking of AI Agents for Network Troubleshooting","Proceedings of the 1st Workshop on Next-Generation Network Observability","979-8-4007-2087-1","","10.1145/3748496.3748990","https://dl.acm.org/doi/10.1145/3748496.3748990","","2025-09-08","2025-11-21 08:11:16","2025-11-21 08:11:16","2025-11-21 08:11:16","1-3","","","","","","","","","","","ACM","Coimbra Portugal","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SIGCOMM '25: ACM SIGCOMM 2025 Conference","","","","","","","","","","","","","","",""
"RF48GZG8","conferencePaper","2025","Wang, Chenxu; Zhang, Xumiao; Lu, Runwei; Lin, Xianshang; Zeng, Xuan; Zhang, Xinlei; An, Zhe; Wu, Gongwei; Gao, Jiaqi; Tian, Chen; Chen, Guihai; Liu, Guyue; Liao, Yuhong; Lin, Tao; Cai, Dennis; Zhai, Ennan","Towards LLM-Based Failure Localization in Production-Scale Networks","Proceedings of the ACM SIGCOMM 2025 Conference","979-8-4007-1524-2","","10.1145/3718958.3750505","https://dl.acm.org/doi/10.1145/3718958.3750505","","2025-09-08","2025-11-21 08:11:16","2025-11-21 08:11:16","2025-11-21 08:11:16","496-511","","","","","","","","","","","ACM","São Francisco Convent Coimbra Portugal","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SIGCOMM '25: ACM SIGCOMM 2025 Conference","","","","","","","","","","","","","","",""
"QXI5ZAQH","journalArticle","2025","Cha, Minhyeok; Yoon, Sang-il; Kim, Seongrae; Kang, Daeyoung; Nam, Keonwoo; Lee, Teakyong; Kim, Joon-Young","Large Language Model-Based Autonomous Agent for Prognostics and Health Management","Machines","","2075-1702","10.3390/machines13090831","https://www.mdpi.com/2075-1702/13/9/831","Prognostics and Health Management (PHM), including fault diagnosis and Remaining Useful Life (RUL) prediction, is critical for ensuring the reliability and efficiency of industrial equipment. However, traditional AI-based methods require extensive expert intervention in data preprocessing, model selection, and hyperparameter tuning, making them less scalable and accessible in real-world applications. To address these limitations, this study proposes an autonomous agent powered by Large Language Models (LLMs) to automate predictive modeling for fault diagnosis and RUL prediction. The proposed agent processes natural language queries, extracts key parameters, and autonomously configures AI models while integrating an iterative optimization mechanism for dynamic hyperparameter tuning. Under identical settings, we compared GPT-3.5 Turbo, GPT-4, GPT-4o, GPT-4o-mini, Gemini-2.0-Flash, and LLaMA-3.2 on accuracy, latency, and cost, using GPT-4 as the baseline. The most accurate model is GPT-4o with an accuracy of 0.96, a gain of six percentage points over GPT-4. It also reduces end-to-end time to 1.900 s and cost to $0.00455 per 1 k tokens, which correspond to reductions of 32% and 59%. For speed and cost efficiency, Gemini-2.0-Flash reaches 0.964 s and $0.00021 per 1 k tokens with accuracy 0.94, an improvement of four percentage points over GPT-4. The agent operates through interconnected modules, seamlessly transitioning from query analysis to AI model deployment while optimizing model selection and performance. Experimental results confirmed that the developed agent achieved stable performance under ideal configurations, attaining accuracy 0.97 on FordA for binary fault classification, accuracy 0.95 on CWRU for multi-fault classification, and an asymmetric score of 380.74 on C-MAPSS FD001 for RUL prediction, while significantly reducing manual intervention. By bridging the gap between domain expertise and AI-driven predictive maintenance, this study advances industrial automation, improving efficiency, scalability, and accessibility. The proposed approach paves the way for the broader adoption of autonomous AI systems in industrial maintenance.","2025-09-09","2025-11-21 08:11:17","2025-11-21 08:11:17","2025-11-21 08:11:17","831","","9","13","","Machines","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8F277D8Z","conferencePaper","2025","Fukuda, Nobukazu; Nozue, Haruhisa; Oishi, Haruo; Tayama, Kenichi","Robust and Lightweight Root Cause Analysis for Microservice Metrics","2025 IEEE International Conference on Web Services (ICWS)","979-8-3315-5563-4","","10.1109/ICWS67624.2025.00023","https://ieeexplore.ieee.org/document/11169618/","","2025-07-07","2025-11-21 08:11:18","2025-11-21 08:11:18","2025-11-21 08:11:18","109-115","","","","","","","","","","","IEEE","Helsinki, Finland","","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE International Conference on Web Services (ICWS)","","","","","","","","","","","","","","",""
"SKI3QBQT","conferencePaper","2025","Ghaleb, Rami; Dharmaraj, Mithun; Prayaga, Srikar; Banka, Tarun","Demo: Conversational AI Agent for ML Infrastructure Monitoring and Analysis","2025 IEEE 33rd International Conference on Network Protocols (ICNP)","979-8-3315-0376-5","","10.1109/ICNP65844.2025.11192362","https://ieeexplore.ieee.org/document/11192362/","","2025-09-22","2025-11-21 08:11:18","2025-11-21 08:11:18","2025-11-21 08:11:18","1-3","","","","","","Demo","","","","","IEEE","Seoul, Korea, Republic of","","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE 33rd International Conference on Network Protocols (ICNP)","","","","","","","","","","","","","","",""
"AAJ9QL99","journalArticle","2026","Fu, Feng; Ding, Hong; Qin, Yong; Yu, Jian; Xu, Dechao","Leveraging multi-agent framework for root cause analysis","Complex & Intelligent Systems","","2199-4536, 2198-6053","10.1007/s40747-025-02096-0","https://link.springer.com/10.1007/s40747-025-02096-0","","2026-01","2025-11-21 08:11:19","2025-11-21 08:11:19","2025-11-21 08:11:19","4","","1","12","","Complex Intell. Syst.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96TYGZ5D","journalArticle","2025","Teng, Hanwei; Chen, Shuo; Li, Changping; Li, Shujian; Kurniawan, Rendi; Xu, Moran; Chen, Jielin; Ko, Tae Jo","Cerebrum twin: A 6D semantic digital twin of multi-lobe digital brain functions for human-centric Industry 5.0","Journal of Manufacturing Systems","","02786125","10.1016/j.jmsy.2025.08.009","https://linkinghub.elsevier.com/retrieve/pii/S0278612525002079","","2025-10","2025-11-21 08:11:25","2025-11-21 08:11:25","2025-11-21 08:11:25","1125-1144","","","82","","Journal of Manufacturing Systems","Cerebrum twin","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBGI9DSB","journalArticle","2025","Gui, Hongquan; Yang, Zhanpeng; Harish, Arjun Rachana; Ren, Cheng; Yang, Yishu; Li, Ming","GenPattern: dual-graph enhanced sewing pattern generation via multimodal large language model","Journal of Manufacturing Systems","","02786125","10.1016/j.jmsy.2025.11.005","https://linkinghub.elsevier.com/retrieve/pii/S0278612525002663","","2025-12","2025-11-21 08:11:26","2025-11-21 08:11:26","2025-11-21 08:11:26","822-838","","","83","","Journal of Manufacturing Systems","GenPattern","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIDZ7FYQ","journalArticle","2025","Wang, Yanying; Zhao, Zhiheng; Han, Yujie; Cheng, Ying; Huang, George Q.","Cyber-physical internet enabled hierarchical attention network based reinforcement learning for order dispatch in fast fashion manufacturing","Journal of Manufacturing Systems","","02786125","10.1016/j.jmsy.2025.10.014","https://linkinghub.elsevier.com/retrieve/pii/S0278612525002614","","2025-12","2025-11-21 08:11:26","2025-11-21 08:11:26","2025-11-21 08:11:26","784-799","","","83","","Journal of Manufacturing Systems","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
